1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
2.000000 1.404382 1.397897 1.389893 1.370604 1.385253 1.389976
3.000000 1.662387 1.680463 1.680025 1.680466 1.671122 1.676511
4.000000 1.847835 1.851582 1.855848 1.854702 1.837912 1.841041
5.000000 2.009441 2.004543 1.996005 1.979634 1.979626 2.017806
6.000000 2.117698 2.124240 2.125965 2.111442 2.127871 2.152015
7.000000 2.231027 2.193000 2.205907 2.213143 2.235745 2.201130
8.000000 2.310744 2.312905 2.290614 2.303853 2.332549 2.310568
9.000000 2.393411 2.419189 2.435395 2.441981 2.400487 2.378603
10.000000 2.454111 2.459122 2.463467 2.483157 2.465057 2.478301
11.000000 2.528991 2.517545 2.565005 2.527316 2.515145 2.524673
12.000000 2.554884 2.628789 2.553008 2.606631 2.602586 2.565328
13.000000 2.615998 2.616018 2.643601 2.672389 2.645025 2.681908
14.000000 2.663433 2.694647 2.676999 2.660238 2.707821 2.714322
15.000000 2.698060 2.713533 2.744369 2.748736 2.757411 2.764495
16.000000 2.718355 2.741338 2.793255 2.776480 2.793099 2.800699
17.000000 2.681152 2.833862 2.811642 2.846165 2.795942 2.771084
18.000000 2.778937 2.844177 2.867566 2.867026 2.853589 2.843150
19.000000 2.765216 2.883988 2.870760 2.881305 2.886933 2.920367
20.000000 2.724037 2.922495 2.914245 2.903340 2.962832 2.944749
21.000000 2.809798 2.932319 2.946934 2.960705 2.953877 2.958803
22.000000 2.790525 2.953423 2.991440 3.016554 3.019566 2.981015
23.000000 2.809739 3.023780 3.036640 3.031145 3.057672 3.025054
24.000000 2.810425 3.016748 3.038612 3.056289 3.097618 3.088981
25.000000 2.816221 3.013458 3.083560 3.069403 3.074970 3.117295
26.000000 2.797904 3.078850 3.092922 3.130987 3.094369 3.071271
27.000000 2.814081 3.101114 3.141142 3.170529 3.141930 3.140027
28.000000 2.879232 3.131537 3.151138 3.183556 3.221821 3.153082
29.000000 2.885988 3.118904 3.143426 3.210033 3.177390 3.191013
30.000000 2.898679 3.141949 3.230294 3.207627 3.212416 3.177708
