1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.000000 0.064563 0.067800 0.065896 0.061555 0.061258 0.062618
3.000000 0.128378 0.128225 0.128567 0.138481 0.130212 0.118117
4.000000 0.174414 0.170634 0.189249 0.176096 0.170823 0.168311
5.000000 0.221467 0.213286 0.215255 0.227175 0.205144 0.230323
6.000000 0.262636 0.264562 0.233955 0.255069 0.262537 0.276080
7.000000 0.279352 0.268452 0.269345 0.282977 0.280094 0.265514
8.000000 0.356338 0.332125 0.300263 0.316873 0.326966 0.316804
9.000000 0.345737 0.371948 0.376633 0.375986 0.296873 0.329769
10.000000 0.336408 0.358914 0.364062 0.366190 0.332818 0.351051
11.000000 0.331462 0.371873 0.401366 0.369334 0.355978 0.384550
12.000000 0.325253 0.453908 0.379014 0.368901 0.404149 0.384995
13.000000 0.342845 0.374053 0.422664 0.387030 0.411279 0.427332
14.000000 0.399195 0.408869 0.375143 0.380100 0.406772 0.377106
15.000000 0.403970 0.459907 0.433967 0.413760 0.427295 0.443154
16.000000 0.372530 0.369206 0.415393 0.439367 0.421378 0.481156
17.000000 0.352524 0.459510 0.421269 0.499070 0.430497 0.430321
18.000000 0.431436 0.433630 0.406992 0.471372 0.469648 0.429611
19.000000 0.384587 0.409056 0.447545 0.425002 0.427465 0.453044
20.000000 0.341682 0.431549 0.444687 0.412755 0.505587 0.458809
21.000000 0.383231 0.426497 0.471724 0.449079 0.444342 0.512361
22.000000 0.341399 0.426303 0.449890 0.484456 0.536589 0.488220
23.000000 0.368047 0.485003 0.475073 0.447673 0.461286 0.459813
24.000000 0.397042 0.495348 0.475014 0.422454 0.501050 0.517691
25.000000 0.376328 0.417466 0.498466 0.465909 0.461711 0.480724
26.000000 0.355842 0.493499 0.480014 0.487295 0.497556 0.449707
27.000000 0.353940 0.472604 0.495531 0.562428 0.493141 0.509370
28.000000 0.432437 0.481370 0.474937 0.551668 0.564472 0.483926
29.000000 0.392103 0.488203 0.490788 0.522702 0.516556 0.534851
30.000000 0.400604 0.461964 0.541402 0.528104 0.537364 0.503223
