1.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.070707 0.000000 0.000000 0.000000 0.000000 0.000000
1.141414 0.000000 0.000000 0.000000 0.000000 0.000000
1.212121 0.000000 0.000000 0.000000 0.000000 0.000000
1.282828 0.000000 0.000000 0.000000 0.000000 0.002254
1.353535 0.000000 0.000000 0.000000 0.000000 0.004966
1.424242 0.000000 0.000000 0.000000 0.003233 0.012233
1.494949 0.000000 0.000000 0.000000 0.006877 0.027057
1.565657 0.000000 0.000000 0.002202 0.018251 0.050325
1.636364 0.000000 0.000000 0.002998 0.024785 0.071789
1.707071 0.000000 0.000000 0.011201 0.040557 0.109592
1.777778 0.000000 0.000000 0.025801 0.063122 0.143737
1.848485 0.000000 0.002310 0.051138 0.089593 0.185894
1.919192 0.000000 0.007248 0.063026 0.123082 0.230262
1.989899 0.001585 0.018454 0.081112 0.159465 0.291211
2.060606 0.002622 0.032795 0.110378 0.185561 0.345866
2.131313 0.006614 0.056634 0.140696 0.218469 0.387483
2.202020 0.017085 0.085067 0.179888 0.279466 0.433583
2.272727 0.028135 0.116614 0.216007 0.321247 0.482501
2.343434 0.055430 0.156470 0.248154 0.365138 0.553786
2.414141 0.073667 0.201455 0.291888 0.409335 0.601835
2.484848 0.098786 0.250794 0.336289 0.447437 0.635739
2.555556 0.121808 0.308395 0.379940 0.486810 0.667430
2.626263 0.152698 0.361802 0.410488 0.531101 0.706843
2.696970 0.179637 0.399197 0.450981 0.567432 0.735930
2.767677 0.222320 0.440591 0.491097 0.599245 0.762514
2.838384 0.256812 0.487912 0.526285 0.637957 0.791986
2.909091 0.300264 0.525357 0.556796 0.675308 0.817576
2.979798 0.350223 0.568733 0.601060 0.704816 0.840361
3.050505 0.400911 0.609860 0.633386 0.734271 0.863560
3.121212 0.437023 0.649976 0.671683 0.752965 0.878793
3.191919 0.479457 0.686308 0.698999 0.774000 0.893513
3.262626 0.526176 0.718176 0.722097 0.792317 0.909495
3.333333 0.568258 0.744511 0.741586 0.820342 0.923618
3.404040 0.610786 0.778358 0.766227 0.841492 0.935190
3.474747 0.638555 0.798285 0.783092 0.853944 0.945424
3.545455 0.660323 0.816685 0.799206 0.871946 0.952979
