1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.070707 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.141414 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.212121 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.282828 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.353535 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.424242 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.494949 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.565657 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.636364 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.707071 0.001405 0.000000 0.000000 0.000000 0.000000 0.000000
1.777778 0.003415 0.000000 0.000000 0.000000 0.000000 0.000000
1.848485 0.011586 0.000000 0.000000 0.000000 0.000000 0.000000
1.919192 0.016721 0.000000 0.000000 0.000000 0.000000 0.000000
1.989899 0.026935 0.001279 0.000000 0.000000 0.000000 0.000000
2.060606 0.045309 0.002932 0.001215 0.000000 0.000000 0.001452
2.131313 0.070939 0.008268 0.003097 0.001111 0.000000 0.002326
2.202020 0.104565 0.012939 0.003748 0.002711 0.001932 0.003164
2.272727 0.138279 0.022788 0.004876 0.006461 0.007533 0.005926
2.343434 0.175106 0.037254 0.007971 0.011249 0.010349 0.011699
2.414141 0.217771 0.058767 0.017851 0.026324 0.018057 0.016997
2.484848 0.267465 0.079069 0.038267 0.032191 0.025536 0.028405
2.555556 0.320043 0.112593 0.054826 0.038463 0.042327 0.043321
2.626263 0.369165 0.147990 0.091409 0.060633 0.056740 0.059005
2.696970 0.413679 0.180221 0.113926 0.084005 0.081824 0.083948
2.767677 0.460347 0.220439 0.149037 0.111040 0.108142 0.110631
2.838384 0.507081 0.259079 0.185320 0.157259 0.145124 0.148656
2.909091 0.554603 0.299003 0.238553 0.187054 0.179785 0.187936
2.979798 0.601272 0.340718 0.288789 0.223155 0.220912 0.237382
3.050505 0.636820 0.392828 0.333649 0.257568 0.270684 0.278123
3.121212 0.670604 0.443511 0.391013 0.302128 0.316089 0.333025
3.191919 0.696392 0.494175 0.446099 0.354858 0.368014 0.378776
3.262626 0.743840 0.534900 0.491992 0.404464 0.411441 0.420845
3.333333 0.772206 0.574680 0.531314 0.438212 0.452830 0.468689
3.404040 0.796964 0.620410 0.573425 0.477639 0.493563 0.499420
3.474747 0.822536 0.650650 0.600770 0.520936 0.542965 0.532150
3.545455 0.836685 0.683011 0.623242 0.561397 0.586125 0.569160
3.616162 0.851590 0.715346 0.657821 0.596870 0.626439 0.621853
3.686869 0.873045 0.740438 0.689331 0.629230 0.662703 0.657427
3.757576 0.891743 0.757041 0.710508 0.662520 0.682057 0.693591
3.828283 0.908674 0.782183 0.749934 0.704782 0.713805 0.721860
3.898990 0.922874 0.808944 0.772759 0.725637 0.745408 0.745654
3.969697 0.929608 0.825844 0.796706 0.760436 0.773587 0.770865
4.040404 0.942086 0.846966 0.821602 0.791567 0.803418 0.794154
4.111111 0.952035 0.862707 0.838545 0.809101 0.828569 0.816375
4.181818 0.959979 0.882769 0.848845 0.832352 0.845046 0.837457
4.252525 0.967425 0.901366 0.869236 0.851269 0.857756 0.861785
4.323232 0.972227 0.913570 0.885645 0.868398 0.870391 0.873035
4.393939 0.974730 0.925496 0.903743 0.880040 0.879611 0.887055
4.464646 0.977387 0.934516 0.909450 0.896217 0.886679 0.891797
4.535354 0.980746 0.943393 0.917962 0.907607 0.898524 0.902582
4.606061 0.988050 0.948957 0.924583 0.921391 0.906953 0.911901
4.676768 0.990511 0.951747 0.929503 0.926977 0.914853 0.922164
4.747475 0.993909 0.959193 0.934536 0.931769 0.924580 0.933672
4.818182 0.994937 0.964382 0.944058 0.939554 0.932718 0.942299
4.888889 0.995997 0.971517 0.948396 0.951365 0.936088 0.947633
4.959596 0.997185 0.975070 0.954671 0.955122 0.938343 0.956053
5.030303 0.997592 0.976146 0.964227 0.957225 0.943978 0.962276
5.101010 0.997998 0.980382 0.967614 0.960400 0.948552 0.969243
5.171717 0.998188 0.982831 0.973295 0.962483 0.954523 0.975569
5.242424 0.998377 0.986818 0.974379 0.965682 0.956680 0.978337
5.313131 0.998565 0.988518 0.977252 0.971152 0.960533 0.979141
5.383838 0.998754 0.989324 0.980984 0.971760 0.969334 0.981372
5.454545 0.998943 0.991180 0.984153 0.973691 0.974803 0.982643
5.525253 1.000000 0.991911 0.985010 0.976430 0.976668 0.983613
5.595960 1.000000 0.994076 0.986464 0.978356 0.979141 0.985857
5.666667 1.000000 0.995278 0.988290 0.983791 0.982194 0.987128
5.737374 1.000000 0.996049 0.988794 0.987246 0.983187 0.988353
5.808081 1.000000 0.996810 0.991666 0.988342 0.983917 0.989418
5.878788 1.000000 0.998175 0.992573 0.992300 0.987654 0.990237
5.949495 1.000000 0.998492 0.993705 0.994615 0.990229 0.990647
6.020202 1.000000 0.998809 0.994171 0.997160 0.993133 0.991180
6.090909 1.000000 0.999027 0.994373 0.997559 0.993573 0.992708
6.161616 1.000000 0.999094 0.994574 0.997959 0.994009 0.994602
6.232323 1.000000 0.999161 0.994775 0.998219 0.994287 0.997215
6.303030 1.000000 0.999229 0.994977 0.998463 0.994566 0.997678
6.373737 1.000000 0.999296 0.996439 0.998707 0.994844 0.998069
6.444444 1.000000 0.999363 0.996947 0.998951 0.996084 0.998296
6.515152 1.000000 0.999430 0.997693 0.999117 0.997084 0.998522
6.585859 1.000000 0.999498 0.998104 0.999264 0.997262 0.998749
6.656566 1.000000 0.999565 0.998276 0.999410 0.997440 0.998975
6.727273 1.000000 0.999632 0.998448 0.999557 0.997618 0.999329
6.797980 1.000000 0.999699 0.998620 0.999704 0.997796 0.999700
6.868687 1.000000 0.999767 0.998792 0.999850 0.997973 1.000000
6.939394 1.000000 0.999834 0.998964 0.999997 0.999117 1.000000
7.010101 1.000000 0.999901 0.999048 1.000000 0.999362 1.000000
7.080808 1.000000 0.999968 0.999108 1.000000 0.999606 1.000000
7.151515 1.000000 1.000000 0.999168 1.000000 0.999850 1.000000
7.222222 1.000000 1.000000 0.999228 1.000000 1.000000 1.000000
7.292929 1.000000 1.000000 0.999288 1.000000 1.000000 1.000000
7.363636 1.000000 1.000000 0.999348 1.000000 1.000000 1.000000
7.434343 1.000000 1.000000 0.999408 1.000000 1.000000 1.000000
7.505051 1.000000 1.000000 0.999468 1.000000 1.000000 1.000000
7.575758 1.000000 1.000000 0.999528 1.000000 1.000000 1.000000
7.646465 1.000000 1.000000 0.999588 1.000000 1.000000 1.000000
7.717172 1.000000 1.000000 0.999648 1.000000 1.000000 1.000000
7.787879 1.000000 1.000000 0.999708 1.000000 1.000000 1.000000
7.858586 1.000000 1.000000 0.999768 1.000000 1.000000 1.000000
7.929293 1.000000 1.000000 0.999828 1.000000 1.000000 1.000000
8.000000 1.000000 1.000000 0.999888 1.000000 1.000000 1.000000
